HEID,Loan_Amount,Mort_Bal,Home_Val,Reason_HE,Occupation,YOJ,Num_Derog,Num_Delinq,CL_Age,Num_Inq,Num_CL,Debt_Inc,Default
4601,24100,57041,92081,DebtCon,Other,7,0,0,230.0597297,0,19,35.89670864,0
4602,24100,77435,113000,DebtCon,ProfExe,10,0,1,124.7666667,0,19,,0
4603,24100,30951,58000,DebtCon,Mgr,11,0,4,36.5,0,12,,1
4604,24100,184697,238729,DebtCon,ProfExe,2,0,0,317.6925568,0,26,37.78203628,0
4605,24100,61811,97086,DebtCon,Other,6,0,0,222.6265908,1,19,34.68253701,0
4606,24100,80005,102098,DebtCon,Other,18,1,0,196.2531041,1,12,39.7589325,0
4607,24100,104442,161366,DebtCon,Mgr,14,0,0,195.6423332,0,25,34.54080952,0
4608,24100,95549,112283,DebtCon,Other,22,0,0,243.3497326,0,28,39.08269663,0
4609,24100,57555,90732,DebtCon,Other,8,0,0,236.9619925,1,19,37.93487786,0
4610,24100,,49433,DebtCon,Other,,,,83.09972613,,13,26.14897018,0
4611,24200,10286,,DebtCon,Other,24.5,0,1,216.1333333,4,32,,1
4612,24200,45902,70212,DebtCon,Other,25,0,0,303.7624695,3,32,35.22386162,0
4613,24200,91491,141827,DebtCon,ProfExe,21,1,0,163.1743772,0,25,42.06098177,0
4614,24200,92572,121310,HomeImp,Mgr,9,0,0,117.0455007,1,24,30.48278003,0
4615,24200,242111,266670,HomeImp,Self,6,1,0,243.0031287,3,51,36.57538774,0
4616,24200,49798,67458,DebtCon,Other,6,0,0,68.93111023,2,18,36.46436586,0
4617,24200,121000,162900,DebtCon,Self,13,1,1,151.9333333,1,35,,1
4618,24200,37500,,,ProfExe,4,0,0,123.8,0,14,,1
4619,24200,39808,,DebtCon,Self,3,1,0,184.7251127,0,16,51.63038059,1
4620,24200,68477,91598,DebtCon,Other,16,0,0,88.66520126,0,17,32.52309222,0
4621,24200,22763,47622,DebtCon,Other,23,0,0,126.9226912,1,10,23.04094471,0
4622,24200,63229,89394,DebtCon,Other,15,0,0,84.66879155,0,16,35.60488671,0
4623,24200,150939,183208,DebtCon,Other,1,0,0,205.776802,0,34,39.65633406,0
4624,24200,90626,116601,DebtCon,Self,2,0,0,226.1163866,1,27,34.49993837,0
4625,24200,104005,158224,DebtCon,Mgr,14,0,0,175.6220829,0,25,33.99242445,0
4626,24300,142000,175000,DebtCon,ProfExe,6,0,0,323.6666667,0,35,,0
4627,24300,70912,98353,DebtCon,ProfExe,9,1,0,126.2435974,3,26,36.37253142,0
4628,24300,50826,68199,DebtCon,Other,7,0,0,71.1819889,1,19,36.49620108,0
4629,24300,93520,137241,DebtCon,ProfExe,,0,0,199.7635632,0,20,27.47155969,0
4630,24300,41323,73309,DebtCon,Other,27,0,1,298.1859041,2,32,36.15527752,0
4631,24300,110442,138581,DebtCon,Mgr,9,2,0,175.1536895,4,17,40.34888533,0
4632,24300,236390,262210,HomeImp,Self,6,0,0,243.0779001,2,50,36.90666497,0
4633,24300,,144123,,,,,,,,,15.52923014,0
4634,24300,55579,98320,DebtCon,ProfExe,1,0,0,187.0218108,0,26,33.47337359,0
4635,24300,21660,48475,DebtCon,Other,26,0,0,102.7828355,0,10,23.24795828,0
4636,24300,123686,153184,DebtCon,Mgr,4,0,0,298.2829133,0,25,36.33656439,0
4637,24300,,60628,DebtCon,Other,23,0,0,145.2927361,0,9,22.98481899,0
4638,24300,42276,68775,DebtCon,Other,24,0,0,309.6835856,2,31,32.74650689,0
4639,24400,110177,145000,DebtCon,Office,5,,,293.2365248,2,36,,0
4640,24400,119000,144400,DebtCon,Mgr,33,0,2,229.3,7,36,,1
4641,24400,88000,119100,HomeImp,Other,12,0,0,84.23333333,5,19,,1
4642,24400,237543,261393,HomeImp,Self,3,1,0,254.517448,2,50,37.90658567,0
4643,24400,69873,101484,DebtCon,Other,15,0,6,225.7525542,0,29,,1
4644,24400,50317,71327,DebtCon,Other,6,0,0,45.48580177,1,18,37.01414079,0
4645,24400,87838,104468,HomeImp,,6,,,,,,30.28035484,0
4646,24400,119111,154860,DebtCon,Mgr,3,0,0,296.9303901,0,25,38.49313261,0
4647,24400,147073,182069,DebtCon,Other,2,0,0,173.7149466,0,35,37.81236793,0
4648,24400,26366,54775,DebtCon,Other,13,0,0,101.6362349,2,24,29.09588127,0
4649,24400,,59888,DebtCon,Other,,0,0,288.2296811,0,19,38.58133284,0
4650,24400,,28900,HomeImp,Other,24,0,0,81.16666667,2,15,,0
4651,24400,109253,158257,DebtCon,Mgr,17,0,0,193.9652872,0,25,34.59449254,0
4652,24400,93411,140031,HomeImp,ProfExe,6,0,0,177.5112494,0,32,31.02733592,0
4653,24400,65233,96473,DebtCon,Other,15,0,0,80.09869097,1,17,35.44294677,0
4654,24400,91316,147837,DebtCon,ProfExe,23,0,0,170.0567485,0,24,42.66845465,0
4655,24400,80065,118423,DebtCon,ProfExe,8,0,1,126.5427462,0,18,26.2739081,0
4656,24400,61260,103842,DebtCon,ProfExe,1,0,0,179.5402847,0,26,33.59045514,0
4657,24400,217533,289931,HomeImp,ProfExe,6,,3,471.8875266,,55,31.33780789,0
4658,24400,112178,159638,DebtCon,Mgr,17,0,0,197.9695585,0,26,33.13017589,0
4659,24400,95843,123377,DebtCon,Self,2,0,0,201.9767562,1,26,32.90346813,0
4660,24500,33537,57048,DebtCon,Other,14,0,0,99.37613252,1,24,28.49500481,0
4661,24500,,149489,,,,,,,,,15.44348605,0
4662,24500,21470,52228,DebtCon,Other,25,0,0,124.5599493,0,11,23.88812168,0
4663,24500,80072,107559,DebtCon,Other,18,0,0,194.8774602,0,12,39.21016963,0
4664,24500,118251,158758,DebtCon,Mgr,2,0,0,282.6499217,0,24,38.84480195,0
4665,24500,69615,94656,DebtCon,ProfExe,7,0,1,136.5556217,3,26,35.56529668,0
4666,24500,134188,171658,DebtCon,Other,5,1,0,219.1675779,0,20,34.98614057,0
4667,24500,67336,96060,DebtCon,ProfExe,8,0,1,142.3442498,3,25,35.97985624,0
4668,24500,62490,97467,DebtCon,Other,14,0,0,96.97267872,1,17,34.97565503,0
4669,24500,95736,134000,HomeImp,Mgr,1.5,0,1,122.5,2,20,,1
4670,24500,52000,84915,DebtCon,Office,0.4,0,1,93.16666667,0,23,,0
4671,24500,216787,281351,HomeImp,ProfExe,5,,4,473.8139861,,55,31.20117485,0
4672,24500,,51623,DebtCon,Other,,,,91.86238836,,12,28.87957066,0
4673,24500,82756,122917,DebtCon,ProfExe,11,0,1,108.6501412,0,18,26.12743668,0
4674,24500,123319,159934,DebtCon,Mgr,2,0,0,300.6251895,0,25,37.7861752,0
4675,24500,,35543,HomeImp,Other,21,0,0,83.11198815,1,15,29.8556335,0
4676,24600,113034,165176,DebtCon,Mgr,15,0,0,194.842164,0,26,32.77014793,0
4677,24600,83099,113245,DebtCon,ProfExe,9,0,1,122.7492164,0,19,28.12573109,0
4678,24600,71862,94704,DebtCon,Other,1,0,0,93.26171339,2,29,35.2905832,0
4679,24600,41300,61700,DebtCon,Office,19,0,0,181.6333333,2,22,,0
4680,24600,135278,164559,DebtCon,Other,5,1,0,225.3668485,0,20,34.07915769,0
4681,24600,,146804,,,,,,,,,17.26353485,0
4682,24600,75636,112956,DebtCon,ProfExe,1,1,0,318.5461654,3,42,,1
4683,24600,221331,289991,HomeImp,ProfExe,5,,4,474.0270741,,55,31.46338455,0
4684,24700,55435,89663,DebtCon,Mgr,7,0,0,252.6220694,2,26,34.74184793,0
4685,24700,149235,178454,DebtCon,ProfExe,5,0,0,324.1377835,0,34,38.70999145,0
4686,24700,111107,163926,DebtCon,Mgr,15,0,1,170.6294314,1,26,32.93429181,0
4687,24700,23231,54024,DebtCon,Other,24,0,0,118.1540915,0,11,23.26522492,0
4688,24700,109377,133116,DebtCon,Mgr,10,1,0,184.3557829,5,17,40.2026301,0
4689,24700,79347,108238,DebtCon,Other,0,1,0,45.62588779,6,49,46.99603429,1
4690,24700,53925,83056,DebtCon,Mgr,4,0,0,251.1883928,2,25,34.88924173,0
4691,24700,44306,74197,DebtCon,Other,5,0,0,73.71525064,1,18,35.44157026,0
4692,24700,98900,115052,DebtCon,Other,23,0,0,239.4260738,1,26,41.70053078,0
4693,24700,77022,112172,DebtCon,Mgr,9,0,1,306.8710779,2,28,30.12004195,0
4694,24800,,59934,DebtCon,Other,,0,1,305.6823468,0,18,38.02973836,0
4695,24800,,63753,DebtCon,Other,,0,0,300.7572856,0,19,40.13447676,0
4696,24800,144410,211936,HomeImp,ProfExe,3,0,0,195.0703595,1,28,38.92615688,0
4697,24800,109084,140355,DebtCon,Mgr,11,2,0,183.7952585,5,18,40.60479583,0
4698,24800,,45167,DebtCon,Other,,,,84.73561794,,12,28.45701893,0
4699,24800,98139,121696,DebtCon,Self,3,0,0,208.5232669,1,27,32.64426513,0
4700,24800,132000,165000,DebtCon,Mgr,19,0,0,187.6666667,4,35,,1
4701,24800,37200,67000,DebtCon,Other,10,1,8,242.4666667,4,23,,1
4702,24800,82670,106563,DebtCon,Mgr,8,0,0,302.984432,2,28,30.95648584,0
4703,24800,43287,72898,DebtCon,Other,8,0,0,87.01103562,1,18,34.0310957,0
4704,24800,76220,102087,HomeImp,Mgr,6,0,1,126.6410196,0,32,48.56957404,1
4705,24800,64537,93212,DebtCon,ProfExe,7,1,1,120.3514204,4,25,34.68608867,0
4706,24900,46116,77519,DebtCon,Other,9,0,0,120.0835519,1,19,42.92950927,0
4707,24900,60778,94374,DebtCon,Other,5,0,0,232.1188078,1,20,34.92549001,0
4708,24900,17139,33269,DebtCon,Other,16,3,0,124.1968265,1,18,26.27583242,0
4709,24900,134427,169444,DebtCon,Other,7,1,0,202.4473261,0,19,35.3492119,0
4710,24900,89530,146815,DebtCon,ProfExe,19,1,0,164.7703104,1,25,39.34585859,0
4711,24900,92168,143484,HomeImp,ProfExe,6,0,0,159.5834421,0,31,34.14587135,0
4712,24900,62191,83694,HomeImp,Other,3,0,0,55.9375123,0,14,62.11072187,1
4713,24900,51155,83000,DebtCon,Other,9,1,1,139.0333333,3,30,,0
4714,24900,139241,171296,DebtCon,Other,6,1,0,220.6871583,0,19,35.59165567,0
4715,24900,77000,115006,DebtCon,Other,10,0,0,293.2333333,0,36,,1
4716,24900,,48291,DebtCon,Other,,,,94.07837758,,12,25.61784573,0
4717,25000,74800,105000,DebtCon,Mgr,10,0,5,163.3,2,46,,1
4718,25000,,60685,DebtCon,Other,,0,0,311.9358895,0,19,39.4217139,0
4719,25000,60504,93907,DebtCon,Office,1,0,0,99.99371532,0,23,33.49035424,0
4720,25000,95651,148280,DebtCon,ProfExe,21,1,0,154.5654328,0,24,42.69533127,0
4721,25000,47032,75957,DebtCon,Other,9,0,7,259.4665279,3,22,40.78797575,1
4722,25000,,62619,DebtCon,Other,26,0,0,112.9674833,0,8,21.26380538,0
4723,25000,109000,175000,DebtCon,Sales,17,0,0,298.3333333,1,31,,0
4724,25000,94000,125000,DebtCon,Office,11,0,1,151.1333333,0,29,,0
4725,25000,99348,200000,DebtCon,Other,23,0,0,199.8333333,0,19,,0
4726,25000,149000,202500,HomeImp,Other,11,0,0,256.6666667,2,34,,0
4727,25000,177000,226000,DebtCon,ProfExe,0.4,0,0,305.1331253,1,33,,0
4728,25000,136375,236250,HomeImp,ProfExe,29,0,0,354.1,1,19,,0
4729,25000,23900,55700,,Office,2.5,0,0,116.6333333,2,7,,0
4730,25000,19600,71000,DebtCon,Other,,2,2,93.33333333,2,26,,0
4731,25000,145000,185000,HomeImp,Self,2,0,0,176.5,1,17,,0
4732,25000,57459,96000,DebtCon,Other,16,0,1,133.7666667,0,30,,0
4733,25000,188545,241279,DebtCon,Other,9,0,0,102.5,2,26,,0
4734,25000,84000,120000,DebtCon,Other,1.5,0,0,188.7682131,2,25,,0
4735,25000,94000,141750,DebtCon,Mgr,22,0,0,209,0,13,,0
4736,25000,77590,108290,DebtCon,Office,10,0,1,396.7333333,0,45,,0
4737,25000,126462,207200,DebtCon,ProfExe,10,0,0,239.8,3,27,,0
4738,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,,0
4739,25000,199000,236200,HomeImp,Other,8,0,0,133.3666667,1,42,,0
4740,25000,140000,183600,DebtCon,ProfExe,12.6,0,1,148.1333333,0,37,,0
4741,25000,22800,49523,DebtCon,Other,36,0,0,281.0666667,1,24,,0
4742,25000,,113000,DebtCon,Mgr,9,1,0,168.4,0,27,,0
4743,25000,65000,99000,DebtCon,ProfExe,12,0,0,283.0666667,1,33,,0
4744,25000,42632,71000,DebtCon,Other,24,,1,284.9333333,1,30,,0
4745,25000,70150,,DebtCon,Office,4,2,,104.5333333,0,7,,1
4746,25000,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,,0
4747,25000,69300,111800,DebtCon,Other,5,0,0,95.36666667,2,32,,0
4748,25000,127491,178453,DebtCon,Mgr,1,,,120.4,,39,,0
4749,25000,65700,93400,DebtCon,Office,10,0,0,149.1666667,0,21,,0
4750,25000,98500,130000,DebtCon,Other,5,0,1,201.8333333,4,43,,1
4751,25000,46451,89600,DebtCon,Office,10,1,2,95.36666667,2,15,,1
4752,25000,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,,1
4753,25000,,,DebtCon,Other,22,0,2,203.2,0,23,,1
4754,25000,26743,57000,DebtCon,Other,2,0,0,90.6,3,19,,1
4755,25000,110048,,DebtCon,Other,1,0,1,126.4,2,24,,1
4756,25000,110676,,DebtCon,Sales,8,2,0,119.3666667,0,6,,1
4757,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,,1
4758,25000,160000,220000,DebtCon,Other,7,0,6,228.0666667,2,35,,1
4759,25000,82000,128325,DebtCon,Mgr,,0,1,10.13333333,,41,,1
4760,25000,95000,127000,HomeImp,ProfExe,15,1,2,296.2,2,27,,1
4761,25000,105750,141000,HomeImp,Office,15,1,2,305.3666667,2,14,,1
4762,25000,,72970,DebtCon,ProfExe,1.8,4,0,198.8,0,18,,1
4763,25000,117500,165000,DebtCon,ProfExe,17.5,0,3,239.4,1,27,,1
4764,25000,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,,1
4765,25000,90000,128000,DebtCon,Other,10,1,1,73.03333333,5,40,,1
4766,25000,,48700,DebtCon,ProfExe,11,0,3,41.56666667,3,6,,1
4767,25000,101250,135000,DebtCon,Self,3,0,0,301.3,4,46,,1
4768,25000,175225,211000,DebtCon,ProfExe,13,1,2,148.1333333,4,53,,1
4769,25000,86000,,DebtCon,Other,14,1,0,144.0333333,2,40,,1
4770,25000,59000,34000,DebtCon,Sales,10,4,2,125.8333333,7,23,,1
4771,25000,106282,167500,HomeImp,ProfExe,14,2,4,198.8666667,2,28,,1
4772,25000,68000,,DebtCon,Other,8,,1,134.7666667,3,33,,1
4773,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,,1
4774,25000,59841,108620,,Self,20,0,0,101.4666667,0,4,,1
4775,25000,132000,165000,DebtCon,ProfExe,10,0,0,196.8333333,1,29,,1
4776,25000,122000,151200,DebtCon,Office,1,1,6,262.3333333,3,30,,1
4777,25000,104000,188500,DebtCon,Other,0.7,0,11,194.8,1,14,,1
4778,25000,86000,120000,DebtCon,Mgr,6,2,1,105.5333333,8,16,,1
4779,25000,11300,154340,DebtCon,Other,19,1,5,119.6666667,1,21,,1
4780,25000,39000,72500,DebtCon,Other,3,0,1,114.6666667,3,22,,1
4781,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,,1
4782,25000,103700,172762,DebtCon,Other,4,0,0,,0,0,,1
4783,25000,75110,114208,DebtCon,Mgr,3,2,0,83.05264747,1,27,45.74394906,1
4784,25000,,45764,DebtCon,Other,,,,107.1447608,,12,27.77990534,0
4785,25000,135501,184613,DebtCon,Mgr,0,,,119.5305254,,39,30.65881623,0
4786,25000,,35000,DebtCon,Other,10,1,,88.93333333,,14,,0
4787,25000,83624,116976,DebtCon,ProfExe,9,0,0,129.5495932,0,19,29.42773368,0
4788,25000,72077,104294,DebtCon,Mgr,1,,,232.0511235,4,24,40.64547977,0
4789,25000,36108,84365,HomeImp,Other,23,0,0,248.8515009,0,7,26.02704025,0
4790,25100,85337,104607,HomeImp,,6,,,,,,27.95047513,0
4791,25100,28778,50872,DebtCon,Other,28,0,0,304.1951532,,12,31.59946433,0
4792,25100,147622,187441,HomeImp,Self,3,0,0,170.4807208,0,16,41.52143161,0
4793,25100,77088,111568,DebtCon,Mgr,7,0,0,288.0080252,2,29,32.55083764,0
4794,25100,21490,71571,DebtCon,Other,,1,1,101.9251329,1,25,30.44411926,0
4795,25100,28244,48375,DebtCon,Other,28,0,0,303.0950845,,13,31.68881825,0
4796,25100,46614,69750,DebtCon,Office,17,0,0,193.2525794,1,22,33.71535165,0
4797,25100,,59783,DebtCon,Other,,0,0,307.7497359,0,19,39.27702198,0
4798,25100,65633,100776,DebtCon,Other,15,0,1,141.9381303,0,29,40.62020969,0
4799,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.66553412,0
4800,25100,58042,98964,DebtCon,Other,16,0,1,125.7958639,0,29,38.3722235,0
4801,25100,26889,47061,DebtCon,Other,28,0,0,318.9013325,,13,31.32456596,0
4802,25100,118559,150172,DebtCon,Office,4,,,279.1980214,1,37,42.98797946,0
4803,25100,26211,42517,DebtCon,Other,28,0,0,313.3362279,,12,31.29506957,0
4804,25100,96627,128022,DebtCon,ProfExe,1,0,0,197.6334714,3,37,35.98054235,0
4805,25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6650702,4,26,34.56587631,0
4806,25100,23269,75668,DebtCon,Other,,2,1,73.31788498,2,25,28.16593014,0
4807,25100,143881,243809,HomeImp,ProfExe,27,0,0,353.9908365,1,18,39.87670703,0
4808,25100,73398,115065,DebtCon,Other,5,0,0,88.60633747,2,31,42.05024445,0
4809,25100,44639,75412,DebtCon,Other,22,,1,284.9136704,0,29,39.51801709,0
4810,25100,24205,54464,DebtCon,Other,25,0,0,116.4407697,0,11,22.45936936,0
4811,25100,137489,168216,DebtCon,Other,7,1,0,211.2089809,1,20,34.76794885,0
4812,25100,108235,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981,0
4813,25200,94712,127247,DebtCon,Office,8,0,0,166.82201,0,30,39.02592642,0
4814,25200,55283,103324,DebtCon,ProfExe,0,0,0,181.4513682,0,26,32.92386047,0
4815,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.7013158,0,25,35.27446098,0
4816,25200,22773,72541,DebtCon,Other,,1,2,92.583557,1,26,30.42091482,0
4817,25200,51789,75569,DebtCon,Other,25,,1,281.9286846,1,30,40.87461909,0
4818,25200,26255,50963,DebtCon,Other,24,0,0,302.4312241,,12,31.25832865,0
4819,25200,137054,207511,HomeImp,ProfExe,4,0,0,188.5746595,0,27,39.96388766,0
4820,25200,,68083,DebtCon,Other,26,0,0,128.4230865,0,8,21.05500114,0
4821,25200,75037,102227,DebtCon,Office,9,0,0,148.7297782,0,21,37.23969674,0
4822,25200,73168,93608,DebtCon,Office,9,0,0,151.1214795,0,21,35.59032677,0
4823,25200,55823,90658,DebtCon,Office,0,0,0,85.31414308,0,22,35.57129493,0
4824,25200,69510,90781,DebtCon,ProfExe,6,0,1,143.8313539,4,25,35.3269126,0
4825,25200,74038,114722,DebtCon,Mgr,9,0,1,304.0041559,1,28,31.36072725,0
4826,25300,60084,88898,DebtCon,Other,7,0,0,227.0869244,0,19,36.44443099,0
4827,25300,137813,214014,HomeImp,ProfExe,5,0,0,187.1925099,0,27,38.65684666,0
4828,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.1101514,1,18,36.27844415,0
4829,25300,115226,153900,DebtCon,Office,6,,,303.0140835,2,36,41.71511069,0
4830,25300,118744,153552,DebtCon,Office,5,,,307.876199,1,35,43.46926337,0
4831,25300,,33975,HomeImp,Other,23,0,0,79.16325954,2,14,27.17922554,0
4832,25300,22361,50688,DebtCon,Other,24,0,0,125.407464,0,11,25.18149884,0
4833,25300,122933,157009,DebtCon,Mgr,3,0,0,280.5738445,0,24,38.74080142,0
4834,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8361848,2,25,31.65878641,0
4835,25300,56393,86612,DebtCon,Mgr,6,0,0,258.1473687,1,25,33.19387553,0
4836,25300,46780,62536,DebtCon,Office,18,0,0,189.1366883,0,22,30.74672437,0
4837,25300,62540,101165,DebtCon,ProfExe,0,0,0,195.4513312,0,25,35.20086451,0
4838,25400,136322,,DebtCon,ProfExe,2,0,5,303.7379347,1,27,16.6446745,1
4839,25400,76194,98188,DebtCon,Mgr,0,,,245.2678533,5,23,42.13810643,0
4840,25400,107343,192642,DebtCon,Other,1,0,10,192.6716931,1,14,35.75976024,1
4841,25400,61907,87133,DebtCon,Office,0,0,1,81.49211941,0,22,34.36469831,0
4842,25400,149364,210724,HomeImp,Other,10,0,0,266.5067241,1,34,41.61798303,0
4843,25400,82553,107422,DebtCon,Mgr,9,1,0,305.7597054,2,29,32.72167844,0
4844,25400,44800,78000,DebtCon,Other,21,0,0,211.0333333,1,27,,0
4845,25400,158111,209649,HomeImp,Other,10,0,0,254.3361895,1,34,43.13677016,0
4846,25400,83943,129189,DebtCon,Mgr,,1,1,5.243341044,,41,42.93355731,1
4847,25400,62906,96327,DebtCon,Other,17,0,0,110.6201271,1,16,33.76074836,0
4848,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.9409295,0,19,37.82005452,0
4849,25400,69035,108365,DebtCon,ProfExe,13,0,0,281.2219109,1,33,39.5433415,0
4850,25400,61771,105880,DebtCon,Other,17,0,1,130.1504229,0,29,37.19524901,0
4851,25400,,45369,DebtCon,Other,,,,87.26384702,,12,27.5294977,0
4852,25500,135728,178942,DebtCon,Mgr,0,,,133.9564941,,38,32.42562995,0
4853,25500,,31777,HomeImp,Other,23,0,0,82.29350724,3,15,28.07899411,0
4854,25500,143881,178914,DebtCon,ProfExe,7,0,0,323.0225718,0,35,37.57582198,0
4855,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.05107375,1
4856,25500,79689,117577,DebtCon,ProfExe,9,0,0,114.9684987,0,19,26.48488637,0
4857,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803,0
4858,25500,25828,44166,DebtCon,Other,,0,1,187.8625184,,17,39.42789016,1
4859,25500,50847,79738,DebtCon,Other,20,0,0,204.6779007,0,26,35.86008764,0
4860,25500,79593,113063,DebtCon,ProfExe,9,0,0,135.7406135,0,19,28.04079318,0
4861,25500,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866,0
4862,25500,26603,64347,,Office,1,0,0,117.432365,1,6,39.25791203,0
4863,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.7568565,0,18,27.47115778,0
4864,25500,235839,267506,HomeImp,Self,5,0,0,240.2170139,3,51,39.04842776,0
4865,25500,,121708,DebtCon,Mgr,8,1,0,151.9693412,0,27,33.15994063,0
4866,25500,,44707,DebtCon,Other,,,,95.59549608,,12,27.50357097,0
4867,25500,32458,52329,DebtCon,Other,15,0,0,105.7836806,2,24,29.86627823,0
4868,25500,,43031,DebtCon,Other,,,,89.16926731,,13,28.86528212,0
4869,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765,0
4870,25600,,51974,DebtCon,Other,,,,100.6768656,,13,28.11606742,0
4871,25600,47936,80600,DebtCon,Other,23,,1,290.4782768,0,30,37.73494052,0
4872,25600,241570,264772,HomeImp,Self,4,1,0,260.7419889,2,50,37.37997465,0
4873,25600,196689,247025,DebtCon,Other,8,0,0,105.425354,1,25,42.6702753,0
4874,25600,58606,89508,DebtCon,Other,8,1,0,140.7127577,2,30,41.66996371,0
4875,25600,78441,128814,DebtCon,Office,2,0,0,310.5000998,1,24,38.73864962,0
4876,25600,240092,263958,HomeImp,Self,5,1,0,245.6794706,2,51,38.97353933,0
4877,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333333,3,27,,0
4878,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,,1
4879,25600,76383,103544,DebtCon,Mgr,0,,,222.2421983,5,24,42.93996933,0
4880,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4029037,2,35,36.76382417,1
4881,25600,,147598,,,,,,,,,14.46198733,0
4882,25600,50910,87358,DebtCon,Other,19,2,0,104.4064722,0,27,42.67745065,1
4883,25600,144616,211230,HomeImp,ProfExe,7,0,0,199.0913081,0,27,39.00292833,0
4884,25600,65030,92453,DebtCon,Other,5,0,0,,0,0,35.02885642,1
4885,25600,77123,103014,DebtCon,Mgr,1,,,231.7942011,3,24,43.67128143,0
4886,25600,140649,212089,HomeImp,ProfExe,4,0,0,187.8714209,0,29,40.03321863,0
4887,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432,0
4888,25600,139746,210298,HomeImp,ProfExe,6,0,0,185.1125764,1,28,38.36889038,0
4889,25700,94295,143788,DebtCon,Mgr,23,0,0,220.7295189,0,13,42.35812804,0
4890,25700,31333,56733,DebtCon,Other,13,0,0,97.08615056,2,25,30.61978676,0
4891,25700,32039,54499,DebtCon,Other,15,0,0,114.8074121,2,24,31.14295705,0
4892,25700,189995,250814,DebtCon,Other,9,0,0,100.8009427,1,25,41.00583277,0
4893,25700,26059,51800,DebtCon,Other,24,0,0,118.0311312,0,10,23.08547854,0
4894,25700,50800,85000,DebtCon,Other,23,1,2,184.2666667,1,20,,0
4895,25700,197425,242602,DebtCon,Other,8,0,0,102.9603455,2,26,41.27712717,0
4896,25700,43881,69954,DebtCon,Other,10,0,0,126.4730656,0,20,40.76906182,0
4897,25700,83733,116386,DebtCon,Office,8,0,1,397.8706892,0,44,41.86989334,0
4898,25700,32613,63065,DebtCon,Other,0,0,0,218.4852751,0,22,41.21010704,1
4899,25700,23047,76575,DebtCon,Other,,2,1,104.5662029,2,26,29.29663349,0
4900,25700,85417,98179,HomeImp,,7,,,,,,30.82947717,0
4901,25700,103598,144594,DebtCon,Mgr,19,0,0,217.944828,0,13,41.13564938,0
4902,25700,63054,104624,DebtCon,Other,15,0,1,132.1071172,0,29,40.20529288,0
4903,25800,140785,208421,HomeImp,ProfExe,3,0,0,176.2714893,0,28,39.74500284,0
4904,25800,,63456,DebtCon,Other,25,0,0,148.8162847,0,8,22.06576364,0
4905,25800,,68913,DebtCon,Other,26,0,0,123.6444881,0,9,22.92513606,0
4906,25800,70804,106892,DebtCon,ProfExe,12,0,0,291.0720275,1,33,40.77228326,0
4907,25800,82058,116330,DebtCon,ProfExe,11,0,1,128.4471699,0,18,27.98945739,0
4908,25800,112388,180313,DebtCon,Sales,16,0,0,295.5460058,0,31,33.24109601,0
4909,25800,137140,167096,DebtCon,Other,7,0,1,209.085283,1,19,36.18947433,0
4910,25800,,51824,DebtCon,Other,,,,89.59981508,,12,28.54647846,0
4911,25900,201877,239546,HomeImp,Other,6,0,0,134.8532427,0,42,40.39811434,0
4912,25900,42105,73249,DebtCon,Other,2,0,0,109.2111561,3,22,31.80908592,1
4913,25900,118965,154728,DebtCon,ProfExe,8,0,0,101.1976068,3,26,32.59840187,0
